question,intent label
Is send POA documents possible from my account settings?,submit_legal_poa
Is remove item from order possible from my account settings?,modify_order
"I'm trying to understand deliveries to third-party shipping companies or freight forwarders, but I don't see the option.",check_shipping_policies
I have a question about submit Power of Attorney documents.,submit_legal_poa
"Can this be done from the app, or do I need the website to check the return window for international shipments?",check_international_returns
What should I click to know why my payment was declined on Amazon?,resolve_declined_payment
"This is urgent, I need to report that my package arrived but was missing one item.",report_missing_item
I can't figure out how to close the Amazon account of a deceased family member.,request_bereavement_support
Why can't I delete an old address from my profile?,modify_address
Empty shipping box help?,report_missing_item
Need help with deduction for returned items.,check_restocking_fees
I already checked my account but still can't understand what a teen login is and how it works.,manage_teen_account
Is hotel delivery possible from my account settings?,check_shipping_policies
Could you please provide instructions to pay in my local currency instead of USD?,convert_currency
Can you help me report that my package arrived but was missing one item?,report_missing_item
How do I understand why my tracking info is missing and there is no scan?,check_delivery_delay
Where do I go to add a new shipping address to my address book?,modify_address
Where is the option to know what to do if my package has no packing slip?,report_missing_item
What happens to my gift card balance if I delete my account?,close_account
I need the exact steps for remove item from order.,modify_order
I already checked my account but still can't find my package when it says delivered but is not at my door.,report_missing_package
I'm stuck with remove item from order.,modify_order
"Can this be done from the app, or do I need the website to handle a wrong address and an undeliverable package?",resolve_undeliverable_package
I already checked my account but still can't contact Amazon support for estate issues.,request_bereavement_support
Need help with unknown Amazon charge bank statement.,investigate_unknown_charge
Delivery driver map help?,track_package
I need help to find my package when it says delivered but is not at my door.,report_missing_package
Where is the sign out button on the Amazon website?,manage_profile_settings
Where is the option to report a suspicious email claiming to be from Amazon?,identify_phishing_scams
I already checked my account but still can't return an item after 30 days.,check_return_eligibility
"This is urgent, I need to understand why my package is being returned to sender.",resolve_undeliverable_package
Can someone explain how to understand how the Amazon Currency Converter works?,convert_currency
I'm stuck with apps access Amazon data.,manage_account_settings
Edit saved addresses Amazon support?,modify_address
Could you guide me on how to send power of attorney documents for account access?,submit_legal_poa
I already checked my account but still can't recover my account if my phone is lost.,reset_password
Can you help me sign up for shipment updates via text message?,manage_delivery_alerts
I want to check my benefit balance; how do I do it?,check_promotional_balance
I can't figure out how to understand why some Amazon deliveries are delayed.,check_delivery_delay
"I'm trying to get a printable PDF invoice of my purchases, but I don't see the option.",view_invoice
I can't figure out how to understand deliveries to third-party shipping companies or freight forwarders.,check_shipping_policies
Where is the option to contact Amazon Customer Service for help?,contact_support
I can't figure out how to report that my package shows delivered but I haven't received it.,report_missing_package
How do I protect my system from fake Amazon websites?,identify_phishing_scams
How to handle opened electronics restocking fees?,check_restocking_fees
Can you show me the page for Amazon Currency Converter?,convert_currency
Late Amazon delivery issue?,check_delivery_delay
I already checked my account but still can't check the return policy for Amazon Pharmacy or Luxury items.,check_return_eligibility
Where is the option to ship items to a hotel or lodge?,check_shipping_policies
Is there a way to cancel an order that has already shipped?,modify_order
Why can't I know if an Amazon survey request is real or fake?,identify_phishing_scams
"I'm trying to check VAT rates for physical and digital products in Europe, but I don't see the option.",check_tax_rates
Could you guide me on how to know whether personalized products are refundable?,check_return_eligibility
Please tell me how to sign out of the Amazon app on my iPhone.,manage_profile_settings
I would like assistance with download print invoice.,view_invoice
Provide ID for Amazon orders steps?,check_customs_regulations
Teen order approvals issue?,manage_teen_account
Deduction for returned items Amazon support?,check_restocking_fees
Where can I find remove item from order?,modify_order
Can you help me report receiving an empty shipping box from Amazon?,report_missing_item
Can you show me the page for sign out iPhone app?,manage_profile_settings
Could you please provide instructions to add a new credit card to my wallet?,manage_wallet_cards
I can't figure out how to manage apps that have access to my Amazon data.,manage_account_settings
Return window issue?,check_return_eligibility
I'm stuck with charge email scam.,report_payment_scam
Could you please provide instructions to know whether personalized products are refundable?,check_return_eligibility
Please advise how I can check an unrecognized Amazon charge on my card.,investigate_unknown_charge
Apple products return policy issue?,check_return_eligibility
What should I click to update default payment settings on my account?,manage_wallet_cards
I need help to edit my saved addresses in my address book.,modify_address
Where do I go to check the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
Please advise how I can submit legal POA docs to support.,submit_legal_poa
I can't figure out how to open a customer support ticket.,contact_support
I'm stuck with where is my order.,track_package
I need help to open a customer support ticket.,contact_support
I already checked my account but still can't identify a fake text message or spoofed call.,identify_phishing_scams
Why can't I know whether Apple products are covered under the normal 30-day return policy?,check_return_eligibility
I'm stuck with payment declined.,resolve_declined_payment
"This is urgent, I need to know whether Amazon can reduce my refund if the product is damaged.",check_restocking_fees
Please advise how I can find the print invoice button in my orders.,view_invoice
"I'm trying to learn about scam trends targeting Amazon customers, but I don't see the option.",report_payment_scam
Where can I find chat machine translation support?,submit_feedback
Is there a way to understand why sales tax was added to my Amazon order total?,check_tax_rates
Is late Amazon delivery possible from my account settings?,check_delivery_delay
Can't sign in issue?,reset_password
I'm stuck with payment scams Amazon.,report_payment_scam
How do I report that my package arrived but was missing one item?,report_missing_item
"I'm trying to see my promotional credit, but I don't see the option.",check_promotional_balance
Can someone explain how to know whether customer satisfaction surveys are safe to fill out?,submit_feedback
Where can I find refund after sending item back?,track_refund
Why can't I check whether opened electronics have restocking fees?,check_restocking_fees
I need the exact steps for expired payment card.,manage_wallet_cards
Is there a way to check an unrecognized Amazon charge on my card?,investigate_unknown_charge
What are the steps to see my delivery driver's real-time location on a map?,track_package
"Can this be done from the app, or do I need the website to contact Amazon support for estate issues?",request_bereavement_support
Can you help me set order approvals for my teenager?,manage_teen_account
I already checked my account but still can't edit my saved addresses in my address book.,modify_address
I can't figure out how to understand an unknown charge from Amazon on my bank statement.,investigate_unknown_charge
I have a question about subscription email preferences.,manage_notifications
I already checked my account but still can't see the current exchange rates on Amazon.,convert_currency
Can you help me understand why some Amazon deliveries are delayed?,check_delivery_delay
Can someone explain how to know whether I need to sign for my Amazon order on delivery?,check_shipping_policies
Is there a way to sign out of the Amazon app on my iPhone?,manage_profile_settings
"I'm trying to know why my payment was declined on Amazon, but I don't see the option.",resolve_declined_payment
Can someone explain how to know how much Amazon deducts for returned items?,check_restocking_fees
I can't figure out how to know why my payment was declined on Amazon.,resolve_declined_payment
Do I have to contact support to check whether opened video games have restocking fees?,check_restocking_fees
Support ticket Amazon support?,contact_support
Is edit recent order possible from my account settings?,modify_order
I need help to understand an unknown charge from Amazon on my bank statement.,investigate_unknown_charge
Sign out iPhone app steps?,manage_profile_settings
I would like assistance with chat machine translation support.,submit_feedback
I can't figure out how to request account deletion.,close_account
Can you help me set a default delivery address for checkout?,modify_address
I need the exact steps for two-step verification.,reset_password
I already checked my account but still can't understand why I need to provide ID for Amazon orders.,check_customs_regulations
I can't figure out how to find my package when it says delivered but is not at my door.,report_missing_package
I want to know whether Amazon reships undeliverable packages; how do I do it?,resolve_undeliverable_package
Please tell me how to check VAT rates for physical and digital products in Europe.,check_tax_rates
Need help with ship to prison correctional facility.,check_delivery_rules
"I'm trying to send documents to Amazon via fax, but I don't see the option.",contact_support
I already checked my account but still can't ship items to a hotel or lodge.,check_shipping_policies
I already checked my account but still can't manage my Subscribe and Save email notifications.,manage_notifications
Where can I find charge email scam?,report_payment_scam
How to handle unknown Amazon charge bank statement?,investigate_unknown_charge
Why can't I see my promotional credit?,check_promotional_balance
Where is the option to understand deliveries to third-party shipping companies or freight forwarders?,check_shipping_policies
Could you please provide instructions to change my language preference to Spanish?,manage_account_settings
Remove teen login steps?,manage_teen_account
Is there a way to create a shopping profile for my family?,manage_profile_settings
Where is the option to check whether opened electronics have restocking fees?,check_restocking_fees
Please advise how I can understand PCCC code for South Korea deliveries.,check_customs_regulations
Why can't I check an unrecognized Amazon charge on my card?,investigate_unknown_charge
Is there a way to know what to do after my delivery date has passed?,check_delivery_delay
Legal POA documents steps?,submit_legal_poa
What are the steps to know when Amazon will issue my refund after I send the item back?,track_refund
Could you guide me on how to understand how one-time password delivery works?,check_delivery_rules
Where can I find international return shipping cost?,check_international_returns
Backup payment method help?,manage_wallet_cards
Is there a way to fix sign-in problems with my account?,reset_password
Reset password help?,reset_password
I can't figure out how to create a shopping profile for my family.,manage_profile_settings
I would like assistance with bereavement documents.,request_bereavement_support
"Can this be done from the app, or do I need the website to set order approvals for my teenager?",manage_teen_account
Can you help me delete my Amazon account permanently?,close_account
I can't figure out how to find the bereavement support email or page.,request_bereavement_support
Can you help me understand how chat machine translation works for support?,submit_feedback
Could you please provide instructions to know what to check if my package is missing?,report_missing_package
I need help to see my promotional credit.,check_promotional_balance
Return window Amazon support?,check_return_eligibility
Please tell me how to know what happens to my Kindle books if I close my account.,close_account
Where is the option to know who pays for return shipping on international orders?,check_international_returns
Return after 30 days steps?,check_return_eligibility
"I'm trying to sign up for product restock notifications, but I don't see the option.",manage_notifications
Is there a way to see my delivery driver's real-time location on a map?,track_package
Could you guide me on how to sign out of the Amazon app on my iPhone?,manage_profile_settings
Can you show me the page for payment scams Amazon?,report_payment_scam
What is the correct process for delivery delays?,check_delivery_delay
What is the correct process for deduction for returned items?,check_restocking_fees
Sign out iPhone app help?,manage_profile_settings
I need help to remove an item from my order.,modify_order
Do I have to contact support to report that my package arrived but was missing one item?,report_missing_item
Where is the option to see my delivery driver's real-time location on a map?,track_package
Where is the option to understand secure delivery OTP and how to use it?,check_delivery_rules
Do I have to contact support to check the tracking link for my shipment?,track_package
I would like assistance with where is my order.,track_package
Who pays for return shipping on international orders?,check_international_returns
What are the steps to change my subscription email preferences?,manage_notifications
Is there a way to know what happens to my Kindle books if I close my account?,close_account
Failed transaction checkout Amazon support?,resolve_declined_payment
Please tell me how to learn about scam trends targeting Amazon customers.,report_payment_scam
Could you please provide instructions to find the bereavement support email or page?,request_bereavement_support
Payment scams Amazon steps?,report_payment_scam
What are the steps to understand terms for items Fulfilled by Amazon?,check_shipping_policies
Refund after sending item back help?,track_refund
I would like assistance with agent translated text.,submit_feedback
Could you guide me on how to handle a wrong address and an undeliverable package?,resolve_undeliverable_package
Delivered but not received issue?,report_missing_package
Please advise how I can know how long a refund takes to show on my credit card.,track_refund
Please advise how I can know what happens to my gift card balance if I delete my account.,close_account
I can't figure out how to edit the details of an order I just placed.,modify_order
Can someone explain how to manage text tracking notifications?,manage_delivery_alerts
Please advise how I can understand how the Amazon Currency Converter works.,convert_currency
Could you guide me on how to retry my payment on an existing order?,resolve_declined_payment
I already checked my account but still can't know what to do if my Amazon delivery is late.,check_delivery_delay
Is there a way to understand terms for items Fulfilled by Amazon?,check_shipping_policies
I'm stuck with register POA.,submit_legal_poa
I have a question about edit recent order.,modify_order
I need the exact steps for estate support.,request_bereavement_support
I would like assistance with survey safe.,submit_feedback
What is the correct process for Amazon rewards points balance?,check_promotional_balance
Lost phone account recovery Amazon support?,reset_password
Where can I find Amazon scam trends?,report_payment_scam
Signature required delivery steps?,check_shipping_policies
Why can't I check the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
Is there a way to clear my Amazon shipment in Argentina using CUIL?,check_customs_regulations
I would like assistance with damaged product refund reduction.,check_restocking_fees
Please tell me how to check delivery windows for Amazon orders.,check_delivery_rules
What are the steps to know whether customer satisfaction surveys are safe to fill out?,submit_feedback
Can someone explain how to manage apps that have access to my Amazon data?,manage_account_settings
Why can't I close the Amazon account of a deceased family member?,request_bereavement_support
Where can I find package undeliverable?,resolve_undeliverable_package
Can you help me know whether VAT is charged when ordering Kindle books or subscriptions?,check_tax_rates
What are the steps to check whether opened electronics have restocking fees?,check_restocking_fees
How to handle cancel order before shipment?,modify_order
I need help to know what to check if my package is missing.,report_missing_package
I already checked my account but still can't check an unrecognized Amazon charge on my card.,investigate_unknown_charge
Missing item from package Amazon support?,report_missing_item
I have a question about live support agent.,contact_support
I would like assistance with delivery windows.,check_delivery_rules
Please tell me how to edit the details of an order I just placed.,modify_order
Need help with switch accounts.,manage_profile_settings
Retry payment order help?,resolve_declined_payment
Where do I go to check whether opened electronics have restocking fees?,check_restocking_fees
Can you help me delete an old address from my profile?,modify_address
Could you guide me on how to ship orders to a prison or correctional facility?,check_delivery_rules
I want to know what documents are needed for bereavement account requests; how do I do it?,request_bereavement_support
Do I have to contact support to check VAT rates for physical and digital products in Europe?,check_tax_rates
"This is urgent, I need to report that my package shows delivered but I haven't received it.",report_missing_package
Where is the option to know whether VAT is charged when ordering Kindle books or subscriptions?,check_tax_rates
Please advise how I can edit the details of an order I just placed.,modify_order
Please advise how I can understand what a teen login is and how it works.,manage_teen_account
What are the steps to recover my account if my phone is lost?,reset_password
Can you help me know if an Amazon survey request is real or fake?,identify_phishing_scams
Can you show me the page for hotel delivery?,check_shipping_policies
Report suspicious email help?,identify_phishing_scams
Can you show me the page for unsubscribe marketing emails?,manage_account_settings
Do I have to contact support to check whether opened electronics have restocking fees?,check_restocking_fees
Do I have to contact support to know what to do if my Amazon delivery is late?,check_delivery_delay
What is the correct process for delivery photo?,track_package
One-time password delivery steps?,check_delivery_rules
What should I click to know if an Amazon survey request is real or fake?,identify_phishing_scams
Can you show me the page for secure delivery OTP?,check_delivery_rules
"I'm trying to see my list of archived orders, but I don't see the option.",manage_account_settings
I already checked my account but still can't know whether Apple products are covered under the normal 30-day return policy.,check_return_eligibility
Please tell me how to see my promotional credit.,check_promotional_balance
Is there a way to know what happens if my package is marked undeliverable?,resolve_undeliverable_package
Where is the option to sign out of the Amazon app on my iPhone?,manage_profile_settings
Hotel delivery steps?,check_shipping_policies
Please tell me how to check whether opened video games have restocking fees.,check_restocking_fees
I can't figure out how to handle a rejected credit card.,resolve_declined_payment
Refund details steps?,track_refund
Where do I go to know what to check if my package is missing?,report_missing_package
I want to remove an item from my order; how do I do it?,modify_order
Customer satisfaction surveys issue?,submit_feedback
Could you please provide instructions to know what happens if my package is marked undeliverable?,resolve_undeliverable_package
I already checked my account but still can't cancel my order before it ships.,modify_order
Can you show me the page for edit recent order?,modify_order
"I'm trying to understand PCCC code for South Korea deliveries, but I don't see the option.",check_customs_regulations
I'm stuck with reship undeliverable packages.,resolve_undeliverable_package
I already checked my account but still can't know what to do if my package has no packing slip.,report_missing_item
"This is urgent, I need to check delivery windows for Amazon orders.",check_delivery_rules
Can someone explain how to check the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
I want to find my refund details in Amazon; how do I do it?,track_refund
"I'm trying to remove a teen login from my household, but I don't see the option.",manage_teen_account
Sign out iPhone app Amazon support?,manage_profile_settings
Can someone explain how to know what happens to my Kindle books if I close my account?,close_account
What is the correct process for product restock notifications?,manage_notifications
Where can I find delivery driver map?,track_package
"Can this be done from the app, or do I need the website to find my refund details in Amazon?",track_refund
What is the correct process for Apple products return policy?,check_return_eligibility
Can someone explain how to understand how Amazon calculates state-specific sales tax?,check_tax_rates
Could you please provide instructions to close the Amazon account of a deceased family member?,request_bereavement_support
Add credit card wallet help?,manage_wallet_cards
I have a question about return tracking status.,track_refund
What should I click to check whether opened electronics have restocking fees?,check_restocking_fees
Where is the option to find who delivers my package and how to contact the carrier?,report_missing_package
Could you please provide instructions to clear my Amazon shipment in Argentina using CUIL?,check_customs_regulations
Teen login steps?,manage_teen_account
Is there a way to understand what a backup payment method is and how it works?,manage_wallet_cards
Why does the agent answer me in translated text?,submit_feedback
Is there a way to edit the details of an order I just placed?,modify_order
Retry payment order Amazon support?,resolve_declined_payment
What should I click to opt out of receiving deals by email?,manage_notifications
How do I find the print invoice button in my orders?,view_invoice
I already checked my account but still can't unsubscribe from marketing emails.,manage_account_settings
What should I click to manage apps that have access to my Amazon data?,manage_account_settings
Can you show me the page for reship undeliverable packages?,resolve_undeliverable_package
Can you show me the page for PCCC code South Korea?,check_customs_regulations
Cancel shipped order help?,modify_order
How to handle reset password?,reset_password
Why can't I find my Amazon rewards points balance?,check_promotional_balance
I need help to check whether opened video games have restocking fees.,check_restocking_fees
Could you guide me on how to understand deliveries to third-party shipping companies or freight forwarders?,check_shipping_policies
I already checked my account but still can't fix a failed transaction at checkout.,resolve_declined_payment
"Can this be done from the app, or do I need the website to sign up for product restock notifications?",manage_notifications
Is credit card refund time possible from my account settings?,track_refund
Is agent translated text possible from my account settings?,submit_feedback
"This is urgent, I need to request account deletion.",close_account
I would like assistance with card currency checkout.,convert_currency
I'm stuck with backup payment method.,manage_wallet_cards
Could you please provide instructions to see the current exchange rates on Amazon?,convert_currency
How can I stop receiving shipment updates via SMS for this order?,manage_delivery_alerts
Please advise how I can understand how one-time password delivery works.,check_delivery_rules
Why can't I find the bereavement support email or page?,request_bereavement_support
Could you guide me on how to report a gift card scam?,report_payment_scam
Could you please provide instructions to delete an old address from my profile?,modify_address
Could you please provide instructions to contact Amazon Customer Service for help?,contact_support
How to handle customer satisfaction surveys?,submit_feedback
What is the correct process for personalized products refundable?,check_return_eligibility
Where do I go to sign out of the Amazon app on my iPhone?,manage_profile_settings
Could you please provide instructions to download or print an invoice for an order?,view_invoice
What should I click to find the bereavement support email or page?,request_bereavement_support
Returned to sender Amazon support?,resolve_undeliverable_package
How do I know what to do if my package has no packing slip?,report_missing_item
Where is the option to opt out of receiving deals by email?,manage_notifications
I need help to contact Amazon Customer Service for help.,contact_support
Can you show me the page for sales tax added?,check_tax_rates
PCCC code South Korea help?,check_customs_regulations
Do I have to contact support to find the phone number or chat link for support?,contact_support
How do I add a new shipping address to my address book?,modify_address
Where can I find missing item from package?,report_missing_item
Why can't I edit my saved addresses in my address book?,modify_address
Could you guide me on how to understand what a teen login is and how it works?,manage_teen_account
I want to understand PCCC code for South Korea deliveries; how do I do it?,check_customs_regulations
I would like assistance with international returns.,check_international_returns
Need help with remove teen login.,manage_teen_account
"This is urgent, I need to see the current exchange rates on Amazon.",convert_currency
"Can this be done from the app, or do I need the website to turn on push notifications for shipment tracking?",manage_delivery_alerts
Amazon scam trends issue?,report_payment_scam
I can't figure out how to delete an old address from my profile.,modify_address
"I'm trying to understand what a teen login is and how it works, but I don't see the option.",manage_teen_account
One-time password delivery Amazon support?,check_delivery_rules
Is there a way to add a new shipping address to my address book?,modify_address
Register POA issue?,submit_legal_poa
Need help with expired payment card.,manage_wallet_cards
Do I have to contact support to understand PCCC code for South Korea deliveries?,check_customs_regulations
What is the correct process for damaged product refund reduction?,check_restocking_fees
Need help with support phone chat link.,contact_support
Is cancel order before shipment possible from my account settings?,modify_order
I'm stuck with card currency checkout.,convert_currency
How do I use switch accounts to log in to my other account?,manage_profile_settings
Could you guide me on how to manage apps that have access to my Amazon data?,manage_account_settings
I can't figure out how to understand how chat machine translation works for support.,submit_feedback
I have a question about gift card balance delete account.,close_account
I already checked my account but still can't turn on push notifications for shipment tracking.,manage_delivery_alerts
I'm stuck with PCCC code South Korea.,check_customs_regulations
I need help to stop receiving shipment updates via SMS for this order.,manage_delivery_alerts
Is customer satisfaction surveys possible from my account settings?,submit_feedback
I need help to cancel my order before it ships.,modify_order
Delete old address steps?,modify_address
Can you show me the page for fake Amazon websites?,identify_phishing_scams
Please tell me how to handle a rejected credit card.,resolve_declined_payment
Sales tax added issue?,check_tax_rates
Where can I find Amazon exchange rates?,convert_currency
Can you help me check the return policy for Amazon Pharmacy or Luxury items?,check_return_eligibility
Is there a way to set order approvals for my teenager?,manage_teen_account
I can't figure out how to identify a fake text message or spoofed call.,identify_phishing_scams
Please advise how I can understand how Amazon calculates state-specific sales tax.,check_tax_rates
I'm stuck with remove teen login.,manage_teen_account
What are the steps to know whether personalized products are refundable?,check_return_eligibility
Amazon rewards points balance steps?,check_promotional_balance
Where do I go to register a power of attorney with Amazon support?,submit_legal_poa
Can you show me the page for product restock notifications?,manage_notifications
Return tracking status steps?,track_refund
How do I understand why sales tax was added to my Amazon order total?,check_tax_rates
I want to submit legal POA docs to support; how do I do it?,submit_legal_poa
"This is urgent, I need to edit my saved addresses in my address book.",modify_address
Could you please provide instructions to identify a fake text message or spoofed call?,identify_phishing_scams
"Can this be done from the app, or do I need the website to understand how Amazon calculates state-specific sales tax?",check_tax_rates
Can you help me cancel my order before it ships?,modify_order
"I'm trying to understand why sales tax was added to my Amazon order total, but I don't see the option.",check_tax_rates
Amazon Currency Converter issue?,convert_currency
Could you please provide instructions to report that my package shows delivered but I haven't received it?,report_missing_package
What are the steps to send power of attorney documents for account access?,submit_legal_poa
How to handle credit card refund time?,track_refund
Could you please provide instructions to use switch accounts to log in to my other account?,manage_profile_settings
Where do I go to understand why my package is being returned to sender?,resolve_undeliverable_package
What is the correct process for reship undeliverable packages?,resolve_undeliverable_package
Is there a way to find my refund details in Amazon?,track_refund
"This is urgent, I need to return an item after 30 days.",check_return_eligibility
"Can this be done from the app, or do I need the website to register a power of attorney with Amazon support?",submit_legal_poa
I want to understand how Amazon calculates state-specific sales tax; how do I do it?,check_tax_rates
Need help with contact carrier.,report_missing_package
Where can I find edit saved addresses?,modify_address
Please tell me how to check the return window for international shipments.,check_international_returns
What is the return window for international shipments?,check_international_returns
I'm stuck with lost phone account recovery.,reset_password
Need help with state sales tax calculation.,check_tax_rates
Could you please provide instructions to fix sign-in problems with my account?,reset_password
Can you show me the page for support ticket?,contact_support
Card currency checkout help?,convert_currency
Wrong address undeliverable package help?,resolve_undeliverable_package
What is the correct process for pay local currency?,convert_currency
I can't figure out how to know what to check if my package is missing.,report_missing_package
Can someone explain how to set order approvals for my teenager?,manage_teen_account
Can someone explain how to handle a rejected credit card?,resolve_declined_payment
Register POA Amazon support?,submit_legal_poa
What is the correct process for approve teen order?,manage_teen_account
Is there a way to delete or update an expired payment card?,manage_wallet_cards
How do I know whether VAT is charged when ordering Kindle books or subscriptions?,check_tax_rates
"This is urgent, I need to open a customer support ticket.",contact_support
Is there a way to cancel my order before it ships?,modify_order
How do I know what happens to my gift card balance if I delete my account?,close_account
I'm stuck with Argentina CUIL customs.,check_customs_regulations
How do I return an item after 30 days?,check_return_eligibility
Is legal POA documents possible from my account settings?,submit_legal_poa
Remove teen login issue?,manage_teen_account
Product restock notifications help?,manage_notifications
What are the steps to manage apps that have access to my Amazon data?,manage_account_settings
I need help to check the tracking link for my shipment.,track_package
I can't figure out how to understand why my package is being returned to sender.,resolve_undeliverable_package
I'm stuck with sales tax added.,check_tax_rates
I need help to know if an Amazon survey request is real or fake.,identify_phishing_scams
Do I have to contact support to use switch accounts to log in to my other account?,manage_profile_settings
Gift card scam help?,report_payment_scam
I want to open a customer support ticket; how do I do it?,contact_support
Where can I find international return window?,check_international_returns
How do I view the photo taken of my delivered package?,track_package
I want to check the tracking link for my shipment; how do I do it?,track_package
Support phone chat link issue?,contact_support
Where is the option to report receiving an empty shipping box from Amazon?,report_missing_item
What is the correct process for bereavement support page?,request_bereavement_support
Is unknown Amazon charge bank statement possible from my account settings?,investigate_unknown_charge
How to handle bereavement support page?,request_bereavement_support
I already checked my account but still can't fix sign-in problems with my account.,reset_password
Could you guide me on how to know what documents are needed for bereavement account requests?,request_bereavement_support
Agent translated text issue?,submit_feedback
Can you show me the page for bereavement documents?,request_bereavement_support
Do I have to contact support to edit my saved addresses in my address book?,modify_address
I'm stuck with deduction for returned items.,check_restocking_fees
I can't figure out how to reset my password.,reset_password
I already checked my account but still can't update default payment settings on my account.,manage_wallet_cards
Late Amazon delivery help?,check_delivery_delay
I need help to view the photo taken of my delivered package.,track_package
Could you please provide instructions to know what to do after my delivery date has passed?,check_delivery_delay
What is the correct process for PCCC code South Korea?,check_customs_regulations
Where do I go to check my return tracking status?,track_refund
Can you help me check the return window for international shipments?,check_international_returns
Deceased family member account issue?,request_bereavement_support
Why can't I print an international return label?,check_international_returns
I would like assistance with can't sign in.,reset_password
How do I select my card currency for checkout?,convert_currency
Where is the option to handle a third-party seller order that arrived incomplete?,report_missing_item
I want to understand secure delivery OTP and how to use it; how do I do it?,check_delivery_rules
Where is the option to check the return window for international shipments?,check_international_returns
Is there a way to see my list of archived orders?,manage_account_settings
Is unrecognized Amazon charge possible from my account settings?,investigate_unknown_charge
Where can I find push shipment notifications?,manage_delivery_alerts
"Can this be done from the app, or do I need the website to edit the details of an order I just placed?",modify_order
Can someone explain how to understand an unknown charge from Amazon on my bank statement?,investigate_unknown_charge
How to handle estate support?,request_bereavement_support
Could you guide me on how to report receiving an empty shipping box from Amazon?,report_missing_item
Can you help me add a new credit card to my wallet?,manage_wallet_cards
How to handle billing receipt tax?,view_invoice
International return label help?,check_international_returns
"I'm trying to change my subscription email preferences, but I don't see the option.",manage_notifications
I have a question about account deletion request.,close_account
International returns help?,check_international_returns
"I'm trying to know what happens to my gift card balance if I delete my account, but I don't see the option.",close_account
How to handle benefit balance?,check_promotional_balance
Is text tracking notifications possible from my account settings?,manage_delivery_alerts
Please advise how I can set a default delivery address for checkout.,modify_address
How to handle sign out website?,manage_profile_settings
Do I have to contact support to understand why my tracking info is missing and there is no scan?,check_delivery_delay
"I'm trying to know whether Amazon reships undeliverable packages, but I don't see the option.",resolve_undeliverable_package
Where can I find bereavement documents?,request_bereavement_support
Where is the option to know what to do after my delivery date has passed?,check_delivery_delay
Can you help me ship orders to a prison or correctional facility?,check_delivery_rules
I would like assistance with Amazon exchange rates.,convert_currency
I'm stuck with send POA documents.,submit_legal_poa
I need help to understand why my tracking info is missing and there is no scan.,check_delivery_delay
Where is the option to manage text tracking notifications?,manage_delivery_alerts
Could you please provide instructions to sign out of the Amazon app on my iPhone?,manage_profile_settings
How to handle return tracking status?,track_refund
Where can I find reship undeliverable packages?,resolve_undeliverable_package
"Can this be done from the app, or do I need the website to know what to check if my package is missing?",report_missing_package
Why can't I handle a wrong address and an undeliverable package?,resolve_undeliverable_package
Where can I find estate support?,request_bereavement_support
Is remove teen login possible from my account settings?,manage_teen_account
Can someone explain how to learn about scam trends targeting Amazon customers?,report_payment_scam
How do I protect myself from payment scams on Amazon?,report_payment_scam
Are Apple products covered under the normal 30-day return policy?,check_return_eligibility
Estate support issue?,request_bereavement_support
"Can this be done from the app, or do I need the website to check whether opened video games have restocking fees?",check_restocking_fees
Is Amazon exchange rates possible from my account settings?,convert_currency
I'm stuck with delivery date passed.,check_delivery_delay
Can you help me change my subscription email preferences?,manage_notifications
I would like assistance with Amazon scam trends.,report_payment_scam
"This is urgent, I need to use switch accounts to log in to my other account.",manage_profile_settings
Is VAT rates Europe possible from my account settings?,check_tax_rates
Where do I go to reach a live support agent on Amazon?,contact_support
Is archived orders possible from my account settings?,manage_account_settings
What are the steps to understand how chat machine translation works for support?,submit_feedback
"This is urgent, I need to know how long I usually have to return something on Amazon.",check_return_eligibility
I would like assistance with personalized products refundable.,check_return_eligibility
Please advise how I can stop receiving shipment updates via SMS for this order.,manage_delivery_alerts
Could you please provide instructions to know whether Amazon sends customer satisfaction surveys?,submit_feedback
Why can't I cancel an order that has already shipped?,modify_order
"I'm trying to clear my Amazon shipment in Argentina using CUIL, but I don't see the option.",check_customs_regulations
What are the steps to know if an email about a charge is a scam?,report_payment_scam
Stop SMS shipment updates Amazon support?,manage_delivery_alerts
I'm stuck with missing item from package.,report_missing_item
"I'm trying to turn on push notifications for shipment tracking, but I don't see the option.",manage_delivery_alerts
I have a question about unrecognized Amazon charge.,investigate_unknown_charge
Why can't I change my language preference to Spanish?,manage_account_settings
International return window help?,check_international_returns
I already checked my account but still can't know whether Amazon can reduce my refund if the product is damaged.,check_restocking_fees
What should I click to know what documents are needed for bereavement account requests?,request_bereavement_support
Please tell me how to understand what a backup payment method is and how it works.,manage_wallet_cards
"Can this be done from the app, or do I need the website to contact Amazon Customer Service for help?",contact_support
Could you please provide instructions to delete my Amazon account permanently?,close_account
How do I find who delivers my package and how to contact the carrier?,report_missing_package
"I'm trying to find the print invoice button in my orders, but I don't see the option.",view_invoice
I can't figure out how to handle a third-party seller order that arrived incomplete.,report_missing_item
I want to know when Amazon will issue my refund after I send the item back; how do I do it?,track_refund
I can't figure out how to know if an email about a charge is a scam.,report_payment_scam
How do I remove a teen login from my household?,manage_teen_account
I want to report receiving an empty shipping box from Amazon; how do I do it?,report_missing_item
